#A list of time, magnitude, and bands for 1987A.
event,time,magnitude,band
SN1987A,46960.7,7.96,U
SN1987A,46960.70,3.7470,V
SN1987A,46960.7,3.75,V
SN1987A,46961.69,5.4870,B
SN1987A,46961.69,5.49,B
SN1987A,46961.69,2.5,I
SN1987A,46961.69,2.5010,I
SN1987A,46961.69,2.94,R
SN1987A,46961.69,2.9430,R
SN1987A,46961.69,7.98,U
SN1987A,46961.69,7.9820,U
SN1987A,46961.69,3.7770,V
SN1987A,46961.69,3.78,V
SN1987A,46964.71,5.6660,B
SN1987A,46964.71,5.67,B
SN1987A,46964.71,2.57,I
SN1987A,46964.71,2.5730,I
SN1987A,46964.71,3.06,R
SN1987A,46964.71,3.0640,R
SN1987A,46964.71,8.2,U
SN1987A,46964.71,8.2050,U
SN1987A,46964.71,3.9690,V
SN1987A,46964.71,3.97,V
SN1987A,46965.17,5.7070,B
SN1987A,46965.17,5.71,B
SN1987A,46965.17,2.64,I
SN1987A,46965.17,2.6440,I
SN1987A,46965.17,3.1,R
SN1987A,46965.17,3.1050,R
SN1987A,46965.17,8.23,U
SN1987A,46965.17,8.2320,U
SN1987A,46965.17,4.0080,V
SN1987A,46965.17,4.01,V
SN1987A,46965.7,5.73,B
SN1987A,46965.70,5.7310,B
SN1987A,46965.70,2.6600,I
SN1987A,46965.7,2.66,I
SN1987A,46965.7,3.14,R
SN1987A,46965.70,3.1410,R
SN1987A,46965.7,8.26,U
SN1987A,46965.70,8.2640,U
SN1987A,46965.7,4.04,V
SN1987A,46965.70,4.0420,V
SN1987A,46966.17,5.7560,B
SN1987A,46966.17,5.76,B
SN1987A,46966.17,2.67,I
SN1987A,46966.17,2.6730,I
SN1987A,46966.17,3.1500,R
SN1987A,46966.17,3.15,R
SN1987A,46966.17,8.3,U
SN1987A,46966.17,8.3040,U
SN1987A,46966.17,4.0470,V
SN1987A,46966.17,4.05,V
SN1987A,46966.70,5.7890,B
SN1987A,46966.7,5.79,B
SN1987A,46966.7,2.7,I
SN1987A,46966.70,2.7020,I
SN1987A,46966.7,3.18,R
SN1987A,46966.70,3.1830,R
SN1987A,46966.7,8.33,U
SN1987A,46966.70,8.3330,U
SN1987A,46966.7,4.08,V
SN1987A,46966.70,4.0830,V
SN1987A,46967.17,5.7990,B
SN1987A,46967.17,5.8,B
SN1987A,46967.17,2.7300,I
SN1987A,46967.17,2.73,I
SN1987A,46967.17,3.2,R
SN1987A,46967.17,3.2020,R
SN1987A,46967.17,8.3690,U
SN1987A,46967.17,8.37,U
SN1987A,46967.17,4.1080,V
SN1987A,46967.17,4.11,V
SN1987A,46967.69,5.83,B
SN1987A,46967.69,5.8330,B
SN1987A,46967.69,2.7380,I
SN1987A,46967.69,2.74,I
SN1987A,46967.69,3.2170,R
SN1987A,46967.69,3.22,R
SN1987A,46967.69,8.38,U
SN1987A,46967.69,8.3850,U
SN1987A,46967.69,4.1370,V
SN1987A,46967.69,4.14,V
SN1987A,46970.18,5.91,B
SN1987A,46970.18,5.9140,B
SN1987A,46970.18,2.81,I
SN1987A,46970.18,2.8120,I
SN1987A,46970.18,3.3060,R
SN1987A,46970.18,3.31,R
SN1987A,46970.18,8.5390,U
SN1987A,46970.18,8.54,U
SN1987A,46970.18,4.21,V
SN1987A,46970.18,4.2140,V
SN1987A,46971.71,5.94,B
SN1987A,46971.71,2.84,I
SN1987A,46971.71,3.33,R
SN1987A,46971.71,8.53,U
SN1987A,46971.71,4.26,V
SN1987A,46971.72,5.9400,B
SN1987A,46971.72,2.8400,I
SN1987A,46971.72,3.3300,R
SN1987A,46971.72,8.5300,U
SN1987A,46971.72,4.2600,V
SN1987A,46975.18,6,B
SN1987A,46975.18,6.0050,B
SN1987A,46975.18,2.86,I
SN1987A,46975.18,2.8650,I
SN1987A,46975.18,3.3780,R
SN1987A,46975.18,3.38,R
SN1987A,46975.18,8.63,U
SN1987A,46975.18,8.6340,U
SN1987A,46975.18,4.31,V
SN1987A,46975.18,4.3140,V
SN1987A,46977.70,6.0490,B
SN1987A,46977.7,6.05,B
SN1987A,46977.70,2.9060,I
SN1987A,46977.7,2.91,I
SN1987A,46977.70,3.4090,R
SN1987A,46977.7,3.41,R
SN1987A,46977.70,8.6360,U
SN1987A,46977.7,8.64,U
SN1987A,46977.7,4.35,V
SN1987A,46977.70,4.3550,V
SN1987A,46979.71,6.0660,B
SN1987A,46979.71,6.07,B
SN1987A,46979.71,2.92,I
SN1987A,46979.71,2.9210,I
SN1987A,46979.71,3.4180,R
SN1987A,46979.71,3.42,R
SN1987A,46979.71,8.6460,U
SN1987A,46979.71,8.65,U
SN1987A,46979.71,4.3600,V
SN1987A,46979.71,4.36,V
SN1987A,46980.18,6.0790,B
SN1987A,46980.18,6.08,B
SN1987A,46980.18,2.95,I
SN1987A,46980.18,2.9530,I
SN1987A,46980.18,3.45,R
SN1987A,46980.18,3.4530,R
SN1987A,46980.18,8.6690,U
SN1987A,46980.18,8.67,U
SN1987A,46980.18,4.3860,V
SN1987A,46980.18,4.39,V
SN1987A,46980.70,6.0780,B
SN1987A,46980.7,6.08,B
SN1987A,46980.70,2.9450,I
SN1987A,46980.7,2.95,I
SN1987A,46980.7,3.44,R
SN1987A,46980.70,3.4410,R
SN1987A,46980.7,8.65,U
SN1987A,46980.70,8.6510,U
SN1987A,46980.70,4.3960,V
SN1987A,46980.7,4.4,V
SN1987A,46981.18,6.0750,B
SN1987A,46981.18,2.9500,I
SN1987A,46981.18,3.4410,R
SN1987A,46981.18,8.6760,U
SN1987A,46981.18,4.3980,V
SN1987A,46981.71,6.0880,B
SN1987A,46981.71,6.09,B
SN1987A,46981.71,2.9470,I
SN1987A,46981.71,2.95,I
SN1987A,46981.71,3.45,R
SN1987A,46981.71,3.4550,R
SN1987A,46981.71,8.6660,U
SN1987A,46981.71,8.67,U
SN1987A,46981.71,4.3990,V
SN1987A,46981.71,4.4,V
SN1987A,46982.7,6.09,B
SN1987A,46982.70,6.0930,B
SN1987A,46982.70,2.9590,I
SN1987A,46982.7,2.96,I
SN1987A,46982.70,3.4470,R
SN1987A,46982.7,3.45,R
SN1987A,46982.70,8.6280,U
SN1987A,46982.7,8.63,U
SN1987A,46982.7,4.4,V
SN1987A,46982.70,4.4030,V
SN1987A,46983.18,6.0960,B
SN1987A,46983.18,6.1,B
SN1987A,46983.18,2.96,I
SN1987A,46983.18,2.9620,I
SN1987A,46983.18,3.4760,R
SN1987A,46983.18,3.48,R
SN1987A,46983.18,8.6860,U
SN1987A,46983.18,8.69,U
SN1987A,46983.18,4.4300,V
SN1987A,46983.18,4.43,V
SN1987A,46984.17,6.11,B
SN1987A,46984.17,2.98,I
SN1987A,46984.17,3.48,R
SN1987A,46984.17,8.71,U
SN1987A,46984.17,4.42,V
SN1987A,46985.18,6.11,B
SN1987A,46985.18,2.99,I
SN1987A,46985.18,3.49,R
SN1987A,46985.18,8.7,U
SN1987A,46985.18,4.44,V
SN1987A,46986.19,6.12,B
SN1987A,46986.19,2.99,I
SN1987A,46986.19,3.5,R
SN1987A,46986.19,8.7,U
SN1987A,46986.19,4.45,V
SN1987A,46989.16,6.14,B
SN1987A,46989.16,3.02,I
SN1987A,46989.16,3.52,R
SN1987A,46989.16,8.68,U
SN1987A,46989.16,4.47,V
SN1987A,46990.1,6.15,B
SN1987A,46990.1,3.02,I
SN1987A,46990.1,3.53,R
SN1987A,46990.1,8.69,U
SN1987A,46990.1,4.48,V
SN1987A,46991.18,6.17,B
SN1987A,46991.18,3.03,I
SN1987A,46991.18,3.54,R
SN1987A,46991.18,8.69,U
SN1987A,46991.18,4.51,V
SN1987A,46997.18,6.22,B
SN1987A,46997.18,3.1,I
SN1987A,46997.18,3.6,R
SN1987A,46997.18,8.72,U
SN1987A,46997.18,4.56,V
SN1987A,46998.17,6.23,B
SN1987A,46998.17,3.1,I
SN1987A,46998.17,3.61,R
SN1987A,46998.17,8.71,U
SN1987A,46998.17,4.58,V
SN1987A,46999.17,6.24,B
SN1987A,46999.17,3.11,I
SN1987A,46999.17,3.61,R
SN1987A,46999.17,8.7,U
SN1987A,46999.17,4.59,V
SN1987A,47000.16,6.25,B
SN1987A,47000.16,3.11,I
SN1987A,47000.16,3.62,R
SN1987A,47000.16,8.72,U
SN1987A,47000.16,4.6,V
SN1987A,47005.15,6.28,B
SN1987A,47005.15,3.16,I
SN1987A,47005.15,3.66,R
SN1987A,47005.15,8.68,U
SN1987A,47005.15,4.64,V
SN1987A,47006.14,6.3,B
SN1987A,47006.14,3.17,I
SN1987A,47006.14,3.66,R
SN1987A,47006.14,8.71,U
SN1987A,47006.14,4.66,V
SN1987A,47007.14,6.3,B
SN1987A,47007.14,3.18,I
SN1987A,47007.14,3.68,R
SN1987A,47007.14,8.71,U
SN1987A,47007.14,4.67,V
SN1987A,47009.14,6.33,B
SN1987A,47009.14,3.18,I
SN1987A,47009.14,3.7,R
SN1987A,47009.14,8.72,U
SN1987A,47009.14,4.7,V
SN1987A,47013.16,6.35,B
SN1987A,47013.16,3.22,I
SN1987A,47013.16,3.73,R
SN1987A,47013.16,8.75,U
SN1987A,47013.16,4.73,V
SN1987A,47014.17,6.35,B
SN1987A,47014.17,3.23,I
SN1987A,47014.17,3.74,R
SN1987A,47014.17,8.72,U
SN1987A,47014.17,4.73,V
SN1987A,47020.03,6.4,B
SN1987A,47020.03,3.28,I
SN1987A,47020.03,3.77,R
SN1987A,47020.03,8.71,U
SN1987A,47020.03,4.8,V
SN1987A,47021.07,6.4,B
SN1987A,47021.07,3.28,I
SN1987A,47021.07,3.79,R
SN1987A,47021.07,8.71,U
SN1987A,47021.07,4.8,V
SN1987A,47021.17,6.4,B
SN1987A,47021.17,3.29,I
SN1987A,47021.17,3.8,R
SN1987A,47021.17,8.71,U
SN1987A,47021.17,4.8,V
SN1987A,47022.05,6.41,B
SN1987A,47022.05,3.29,I
SN1987A,47022.05,3.8,R
SN1987A,47022.05,8.72,U
SN1987A,47022.05,4.82,V
SN1987A,47023.16,6.42,B
SN1987A,47023.16,3.29,I
SN1987A,47023.16,3.8,R
SN1987A,47023.16,8.72,U
SN1987A,47023.16,4.82,V
SN1987A,47025.07,6.42,B
SN1987A,47025.07,3.31,I
SN1987A,47025.07,3.83,R
SN1987A,47025.07,8.7,U
SN1987A,47025.07,4.84,V
SN1987A,47025.16,6.44,B
SN1987A,47025.16,3.3,I
SN1987A,47025.16,3.82,R
SN1987A,47025.16,8.71,U
SN1987A,47025.16,4.85,V
SN1987A,47027.16,6.46,B
SN1987A,47027.16,3.33,I
SN1987A,47027.16,3.83,R
SN1987A,47027.16,8.74,U
SN1987A,47027.16,4.86,V
SN1987A,47028.16,6.46,B
SN1987A,47028.16,3.33,I
SN1987A,47028.16,3.84,R
SN1987A,47028.16,8.74,U
SN1987A,47028.16,4.87,V
SN1987A,47031.12,6.48,B
SN1987A,47031.12,3.35,I
SN1987A,47031.12,3.87,R
SN1987A,47031.12,8.73,U
SN1987A,47031.12,4.9,V
SN1987A,47031.13,6.48,B
SN1987A,47031.13,3.36,I
SN1987A,47031.13,3.86,R
SN1987A,47031.13,8.73,U
SN1987A,47031.13,4.9,V
SN1987A,47033.11,6.5,B
SN1987A,47033.11,3.37,I
SN1987A,47033.11,3.9,R
SN1987A,47033.11,8.72,U
SN1987A,47033.11,4.92,V
SN1987A,47034.1,6.5,B
SN1987A,47034.1,3.38,I
SN1987A,47034.1,3.9,R
SN1987A,47034.1,8.73,U
SN1987A,47034.1,4.94,V
SN1987A,47037.38,6.5700,B
SN1987A,47037.38,3.5600,I
SN1987A,47037.38,3.9300,R
SN1987A,47037.38,8.1600,U
SN1987A,47037.38,5.0300,V
SN1987A,47037.39,6.5600,B
SN1987A,47037.39,3.5100,I
SN1987A,47037.39,3.9200,R
SN1987A,47037.39,8.1700,U
SN1987A,47037.39,5.0300,V
SN1987A,47037.40,6.5500,B
SN1987A,47037.40,3.5700,I
SN1987A,47037.40,3.9100,R
SN1987A,47037.40,8.7500,U
SN1987A,47037.40,5.0200,V
SN1987A,47040.16,6.53,B
SN1987A,47040.16,3.44,I
SN1987A,47040.16,3.94,R
SN1987A,47040.16,8.71,U
SN1987A,47040.16,4.98,V
SN1987A,47041.04,6.53,B
SN1987A,47041.04,3.42,I
SN1987A,47041.04,3.94,R
SN1987A,47041.04,8.7,U
SN1987A,47041.04,4.99,V
SN1987A,47041.37,6.6000,B
SN1987A,47041.37,3.6100,I
SN1987A,47041.37,3.6200,I
SN1987A,47041.37,3.9600,R
SN1987A,47041.37,8.7600,U
SN1987A,47041.37,5.0700,V
SN1987A,47041.37,5.0800,V
SN1987A,47041.39,6.5900,B
SN1987A,47041.39,3.6100,I
SN1987A,47041.39,3.9600,R
SN1987A,47041.39,8.7500,U
SN1987A,47041.39,5.0600,V
SN1987A,47042.99,6.55,B
SN1987A,47042.99,3.45,I
SN1987A,47042.99,3.95,R
SN1987A,47042.99,8.71,U
SN1987A,47042.99,5,V
SN1987A,47044.04,6.57,B
SN1987A,47044.04,3.45,I
SN1987A,47044.04,3.97,R
SN1987A,47044.04,8.71,U
SN1987A,47044.04,5.03,V
SN1987A,47044.13,6.6100,B
SN1987A,47044.13,3.6300,I
SN1987A,47044.13,3.9700,R
SN1987A,47044.13,8.1600,U
SN1987A,47044.13,5.1000,V
SN1987A,47044.33,6.6100,B
SN1987A,47044.33,3.6300,I
SN1987A,47044.33,3.9800,R
SN1987A,47044.33,8.7600,U
SN1987A,47044.33,5.1000,V
SN1987A,47044.34,6.6000,B
SN1987A,47044.34,3.6300,I
SN1987A,47044.34,3.9700,R
SN1987A,47044.34,8.7500,U
SN1987A,47044.34,5.1000,V
SN1987A,47044.97,6.58,B
SN1987A,47044.97,3.45,I
SN1987A,47044.97,3.97,R
SN1987A,47044.97,8.69,U
SN1987A,47044.97,5.03,V
SN1987A,47046.0,6.59,B
SN1987A,47046.0,3.45,I
SN1987A,47046.0,3.98,R
SN1987A,47046.0,8.71,U
SN1987A,47046.0,5.04,V
SN1987A,47047.03,6.59,B
SN1987A,47047.03,3.47,I
SN1987A,47047.03,3.99,R
SN1987A,47047.03,8.71,U
SN1987A,47047.03,5.06,V
SN1987A,47047.33,6.6300,B
SN1987A,47047.33,3.6700,I
SN1987A,47047.33,4.0100,R
SN1987A,47047.33,8.7300,U
SN1987A,47047.33,5.1300,V
SN1987A,47047.34,6.6300,B
SN1987A,47047.34,3.6800,I
SN1987A,47047.34,4.0200,R
SN1987A,47047.34,8.7500,U
SN1987A,47047.34,5.1400,V
SN1987A,47047.35,6.6300,B
SN1987A,47047.35,3.6900,I
SN1987A,47047.35,4.0200,R
SN1987A,47047.35,8.7400,U
SN1987A,47047.35,5.1300,V
SN1987A,47048.17,6.62,B
SN1987A,47048.17,3.49,I
SN1987A,47048.17,4.02,R
SN1987A,47048.17,8.74,U
SN1987A,47048.17,5.08,V
SN1987A,47049.05,6.61,B
SN1987A,47049.05,3.48,I
SN1987A,47049.05,4.01,R
SN1987A,47049.05,8.71,U
SN1987A,47049.05,5.07,V
SN1987A,47050.28,6.6400,B
SN1987A,47050.28,6.6600,B
SN1987A,47050.28,3.6900,I
SN1987A,47050.28,3.7100,I
SN1987A,47050.28,4.0100,R
SN1987A,47050.28,4.0300,R
SN1987A,47050.28,8.7300,U
SN1987A,47050.28,8.7500,U
SN1987A,47050.28,5.1500,V
SN1987A,47050.28,5.1600,V
SN1987A,47050.29,6.6400,B
SN1987A,47050.29,3.6900,I
SN1987A,47050.29,4.0200,R
SN1987A,47050.29,8.7300,U
SN1987A,47050.29,5.1500,V
SN1987A,47052.11,6.63,B
SN1987A,47052.11,3.51,I
SN1987A,47052.11,4.03,R
SN1987A,47052.11,8.68,U
SN1987A,47052.11,5.1,V
SN1987A,47054.13,6.65,B
SN1987A,47054.13,3.54,I
SN1987A,47054.13,4.06,R
SN1987A,47054.13,8.69,U
SN1987A,47054.13,5.13,V
SN1987A,47054.27,6.6600,B
SN1987A,47054.27,3.7200,I
SN1987A,47054.27,4.0400,R
SN1987A,47054.27,8.7400,U
SN1987A,47054.27,5.1900,V
SN1987A,47054.28,6.6800,B
SN1987A,47054.28,3.7200,I
SN1987A,47054.28,4.0600,R
SN1987A,47054.28,8.7500,U
SN1987A,47054.28,5.2000,V
SN1987A,47054.29,6.7200,B
SN1987A,47054.29,3.7200,I
SN1987A,47054.29,4.0700,R
SN1987A,47054.29,8.7600,U
SN1987A,47054.29,5.2100,V
SN1987A,47055.07,6.65,B
SN1987A,47055.07,3.54,I
SN1987A,47055.07,4.06,R
SN1987A,47055.07,8.69,U
SN1987A,47055.07,5.14,V
SN1987A,47056.12,6.66,B
SN1987A,47056.12,3.54,I
SN1987A,47056.12,4.07,R
SN1987A,47056.12,8.73,U
SN1987A,47056.12,5.16,V
SN1987A,47063.12,6.7,B
SN1987A,47063.12,3.59,I
SN1987A,47063.12,4.13,R
SN1987A,47063.12,8.69,U
SN1987A,47063.12,5.2,V
SN1987A,47064.29,6.7500,B
SN1987A,47064.29,3.8100,I
SN1987A,47064.29,4.1500,R
SN1987A,47064.29,8.7600,U
SN1987A,47064.29,5.3000,V
SN1987A,47064.30,6.7300,B
SN1987A,47064.30,3.8100,I
SN1987A,47064.30,4.1400,R
SN1987A,47064.30,8.7400,U
SN1987A,47064.30,5.3000,V
SN1987A,47064.31,6.7500,B
SN1987A,47064.31,3.8100,I
SN1987A,47064.31,4.1400,R
SN1987A,47064.31,8.7500,U
SN1987A,47064.31,5.2900,V
SN1987A,47068.01,6.73,B
SN1987A,47068.01,3.63,I
SN1987A,47068.01,4.15,R
SN1987A,47068.01,8.69,U
SN1987A,47068.01,5.25,V
SN1987A,47069.99,6.75,B
SN1987A,47069.99,3.66,I
SN1987A,47069.99,4.18,R
SN1987A,47069.99,8.69,U
SN1987A,47069.99,5.29,V
SN1987A,47071.06,6.76,B
SN1987A,47071.06,3.67,I
SN1987A,47071.06,4.19,R
SN1987A,47071.06,8.69,U
SN1987A,47071.06,5.29,V
SN1987A,47072.12,6.77,B
SN1987A,47072.12,3.66,I
SN1987A,47072.12,4.2,R
SN1987A,47072.12,8.69,U
SN1987A,47072.12,5.3,V
SN1987A,47073.12,6.78,B
SN1987A,47073.12,3.68,I
SN1987A,47073.12,4.21,R
SN1987A,47073.12,8.69,U
SN1987A,47073.12,5.32,V
SN1987A,47074.02,6.77,B
SN1987A,47074.02,3.66,I
SN1987A,47074.02,4.2,R
SN1987A,47074.02,8.68,U
SN1987A,47074.02,5.32,V
SN1987A,47075.02,6.78,B
SN1987A,47075.02,3.68,I
SN1987A,47075.02,4.22,R
SN1987A,47075.02,8.69,U
SN1987A,47075.02,5.32,V
SN1987A,47077.02,6.8,B
SN1987A,47077.02,3.7,I
SN1987A,47077.02,4.24,R
SN1987A,47077.02,8.7,U
SN1987A,47077.02,5.35,V
SN1987A,47078.01,6.82,B
SN1987A,47078.01,3.71,I
SN1987A,47078.01,4.25,R
SN1987A,47078.01,8.69,U
SN1987A,47078.01,5.36,V
SN1987A,47080.08,6.83,B
SN1987A,47080.08,3.72,I
SN1987A,47080.08,4.26,R
SN1987A,47080.08,8.68,U
SN1987A,47080.08,5.38,V
SN1987A,47081.04,6.83,B
SN1987A,47081.04,3.73,I
SN1987A,47081.04,4.28,R
SN1987A,47081.04,8.68,U
SN1987A,47081.04,5.39,V
SN1987A,47082.12,6.84,B
SN1987A,47082.12,3.74,I
SN1987A,47082.12,4.29,R
SN1987A,47082.12,8.7,U
SN1987A,47082.12,5.4,V
SN1987A,47084.98,6.87,B
SN1987A,47084.98,3.75,I
SN1987A,47084.98,4.29,R
SN1987A,47084.98,8.69,U
SN1987A,47084.98,5.42,V
SN1987A,47086.02,6.86,B
SN1987A,47086.02,3.76,I
SN1987A,47086.02,4.32,R
SN1987A,47086.02,8.67,U
SN1987A,47086.02,5.43,V
SN1987A,47087.30,6.8800,B
SN1987A,47087.30,6.8900,B
SN1987A,47087.30,4.0200,I
SN1987A,47087.30,4.0300,I
SN1987A,47087.30,4.3300,R
SN1987A,47087.30,4.3400,R
SN1987A,47087.30,8.7400,U
SN1987A,47087.30,8.7500,U
SN1987A,47087.30,5.5200,V
SN1987A,47087.31,6.8900,B
SN1987A,47087.31,4.0200,I
SN1987A,47087.31,4.3200,R
SN1987A,47087.31,8.7000,U
SN1987A,47087.31,5.5200,V
SN1987A,47089.22,6.9100,B
SN1987A,47089.22,4.0700,I
SN1987A,47089.22,4.3600,R
SN1987A,47089.22,8.7300,U
SN1987A,47089.22,5.5500,V
SN1987A,47089.23,6.9100,B
SN1987A,47089.23,4.0800,I
SN1987A,47089.23,4.3700,R
SN1987A,47089.23,8.7300,U
SN1987A,47089.23,5.5500,V
SN1987A,47090.07,6.88,B
SN1987A,47090.07,3.79,I
SN1987A,47090.07,4.34,R
SN1987A,47090.07,8.67,U
SN1987A,47090.07,5.46,V
SN1987A,47095.25,6.9300,B
SN1987A,47095.25,4.0800,I
SN1987A,47095.25,4.3900,R
SN1987A,47095.25,8.7300,U
SN1987A,47095.25,5.5900,V
SN1987A,47095.26,6.9400,B
SN1987A,47095.26,4.0900,I
SN1987A,47095.26,4.4000,R
SN1987A,47095.26,8.7400,U
SN1987A,47095.26,5.6100,V
SN1987A,47095.87,6.94,B
SN1987A,47095.87,3.84,I
SN1987A,47095.87,4.4,R
SN1987A,47095.87,8.68,U
SN1987A,47095.87,5.52,V
SN1987A,47096.31,6.9500,B
SN1987A,47096.31,4.0800,I
SN1987A,47096.31,4.4100,R
SN1987A,47096.31,8.7400,U
SN1987A,47096.31,5.6100,V
SN1987A,47096.33,6.9500,B
SN1987A,47096.33,4.1000,I
SN1987A,47096.33,4.4100,R
SN1987A,47096.33,8.7200,U
SN1987A,47096.33,5.6100,V
SN1987A,47098.01,6.94,B
SN1987A,47098.01,3.86,I
SN1987A,47098.01,4.42,R
SN1987A,47098.01,8.68,U
SN1987A,47098.01,5.55,V
SN1987A,47098.87,6.95,B
SN1987A,47098.87,3.87,I
SN1987A,47098.87,4.42,R
SN1987A,47098.87,8.68,U
SN1987A,47098.87,5.55,V
SN1987A,47099.97,6.96,B
SN1987A,47099.97,3.89,I
SN1987A,47099.97,4.44,R
SN1987A,47099.97,8.69,U
SN1987A,47099.97,5.57,V
SN1987A,47100.98,6.96,B
SN1987A,47100.98,3.89,I
SN1987A,47100.98,4.44,R
SN1987A,47100.98,8.68,U
SN1987A,47100.98,5.57,V
SN1987A,47101.94,6.97,B
SN1987A,47101.94,3.88,I
SN1987A,47101.94,4.45,R
SN1987A,47101.94,8.68,U
SN1987A,47101.94,5.58,V
SN1987A,47102.94,6.98,B
SN1987A,47102.94,3.89,I
SN1987A,47102.94,4.46,R
SN1987A,47102.94,8.69,U
SN1987A,47102.94,5.59,V
SN1987A,47103.23,6.9900,B
SN1987A,47103.23,4.1900,I
SN1987A,47103.23,4.4700,R
SN1987A,47103.23,8.7200,U
SN1987A,47103.23,5.6800,V
SN1987A,47103.25,6.9900,B
SN1987A,47103.25,4.1700,I
SN1987A,47103.25,4.4600,R
SN1987A,47103.25,8.7300,U
SN1987A,47103.25,5.6800,V
SN1987A,47103.26,6.9900,B
SN1987A,47103.26,4.2000,I
SN1987A,47103.26,4.4700,R
SN1987A,47103.26,8.7400,U
SN1987A,47103.26,5.6800,V
SN1987A,47104.01,6.99,B
SN1987A,47104.01,3.92,I
SN1987A,47104.01,4.47,R
SN1987A,47104.01,8.68,U
SN1987A,47104.01,5.6,V
SN1987A,47104.94,6.99,B
SN1987A,47104.94,3.93,I
SN1987A,47104.94,4.48,R
SN1987A,47104.94,8.68,U
SN1987A,47104.94,5.61,V
SN1987A,47105.87,7,B
SN1987A,47105.87,3.93,I
SN1987A,47105.87,4.49,R
SN1987A,47105.87,8.69,U
SN1987A,47105.87,5.62,V
SN1987A,47106.29,7.0300,B
SN1987A,47106.29,4.2000,I
SN1987A,47106.29,4.5300,R
SN1987A,47106.29,8.7300,U
SN1987A,47106.29,5.7300,V
SN1987A,47106.30,7.0100,B
SN1987A,47106.30,4.1900,I
SN1987A,47106.30,4.4900,R
SN1987A,47106.30,8.7300,U
SN1987A,47106.30,5.7100,V
SN1987A,47107.08,7.01,B
SN1987A,47107.08,3.94,I
SN1987A,47107.08,4.49,R
SN1987A,47107.08,8.69,U
SN1987A,47107.08,5.64,V
SN1987A,47107.98,6.98,B
SN1987A,47107.98,3.92,I
SN1987A,47107.98,4.48,R
SN1987A,47107.98,8.66,U
SN1987A,47107.98,5.61,V
SN1987A,47109.01,7.01,B
SN1987A,47109.01,3.95,I
SN1987A,47109.01,4.49,R
SN1987A,47109.01,8.68,U
SN1987A,47109.01,5.64,V
SN1987A,47109.85,7.02,B
SN1987A,47109.85,3.96,I
SN1987A,47109.85,4.52,R
SN1987A,47109.85,8.69,U
SN1987A,47109.85,5.66,V
SN1987A,47110.12,7.0300,B
SN1987A,47110.12,4.2500,I
SN1987A,47110.12,4.5300,R
SN1987A,47110.12,8.7200,U
SN1987A,47110.12,5.7400,V
SN1987A,47110.13,7.0400,B
SN1987A,47110.13,4.2500,I
SN1987A,47110.13,4.5300,R
SN1987A,47110.13,8.7200,U
SN1987A,47110.13,5.7400,V
SN1987A,47110.14,7.0400,B
SN1987A,47110.14,4.2600,I
SN1987A,47110.14,4.5200,R
SN1987A,47110.14,8.7500,U
SN1987A,47110.14,5.7400,V
SN1987A,47112.79,7.05,B
SN1987A,47112.79,4,I
SN1987A,47112.79,4.55,R
SN1987A,47112.79,8.69,U
SN1987A,47112.79,5.69,V
SN1987A,47113.07,7.04,B
SN1987A,47113.07,4,I
SN1987A,47113.07,4.54,R
SN1987A,47113.07,8.68,U
SN1987A,47113.07,5.68,V
SN1987A,47113.79,7.06,B
SN1987A,47113.79,4,I
SN1987A,47113.79,4.54,R
SN1987A,47113.79,8.69,U
SN1987A,47113.79,5.69,V
SN1987A,47114.1,7.06,B
SN1987A,47114.1,4.01,I
SN1987A,47114.1,4.54,R
SN1987A,47114.1,8.7,U
SN1987A,47114.1,5.69,V
SN1987A,47114.87,7.06,B
SN1987A,47114.87,4.01,I
SN1987A,47114.87,4.57,R
SN1987A,47114.87,8.69,U
SN1987A,47114.87,5.71,V
SN1987A,47115.83,7.07,B
SN1987A,47115.83,4.02,I
SN1987A,47115.83,4.57,R
SN1987A,47115.83,8.69,U
SN1987A,47115.83,5.72,V
SN1987A,47117.18,7.1000,B
SN1987A,47117.18,4.3200,I
SN1987A,47117.18,4.5900,R
SN1987A,47117.18,8.7200,U
SN1987A,47117.18,5.8300,V
SN1987A,47117.19,7.0800,B
SN1987A,47117.19,4.3200,I
SN1987A,47117.19,4.5900,R
SN1987A,47117.19,8.7400,U
SN1987A,47117.19,5.8100,V
SN1987A,47117.21,7.0800,B
SN1987A,47117.21,4.3400,I
SN1987A,47117.21,4.5900,R
SN1987A,47117.21,8.7200,U
SN1987A,47117.21,5.8200,V
SN1987A,47117.93,7.07,B
SN1987A,47117.93,4.05,I
SN1987A,47117.93,4.59,R
SN1987A,47117.93,8.7,U
SN1987A,47117.93,5.73,V
SN1987A,47118.77,7.08,B
SN1987A,47118.77,4.04,I
SN1987A,47118.77,4.57,R
SN1987A,47118.77,8.68,U
SN1987A,47118.77,5.73,V
SN1987A,47119.89,7.1,B
SN1987A,47119.89,4.05,I
SN1987A,47119.89,4.6,R
SN1987A,47119.89,8.7,U
SN1987A,47119.89,5.76,V
SN1987A,47120.97,7.1,B
SN1987A,47120.97,4.07,I
SN1987A,47120.97,4.62,R
SN1987A,47120.97,8.7,U
SN1987A,47120.97,5.76,V
SN1987A,47121.27,7.1100,B
SN1987A,47121.27,4.3400,I
SN1987A,47121.27,4.6400,R
SN1987A,47121.27,8.7300,U
SN1987A,47121.27,5.8500,V
