#A list of time, magnitude, and bands for 2014J 
event,time,magnitude,band
SN2014J,56713.0680,17.345,UVW2
SN2014J,56713.068,17.432,UVW2
SN2014J,56713.0724,19.864,UVM2
SN2014J,56713.0724,19.929,UVM2
SN2014J,56713.0981,15.694,U
SN2014J,56713.0981,15.699,U
SN2014J,56713.0994,13.718,B
SN2014J,56713.103,11.589,V
SN2014J,56713.29,13.831,B
SN2014J,56713.29,10.946,CLEAR
SN2014J,56713.29,10.446,I
SN2014J,56713.29,10.983,R
SN2014J,56713.29,11.561,V
SN2014J,56713.72,13.8,B
SN2014J,56713.72,10.13,I
SN2014J,56713.72,10.84,R
SN2014J,56713.72,11.51,V
SN2014J,56713.76,13.607,B
SN2014J,56713.761,10.902,R
SN2014J,56713.761,11.565,V
SN2014J,56713.762,10.173,I
SN2014J,56713.9,13.71,B
SN2014J,56713.9,10.12,I
SN2014J,56713.9,10.8,R
SN2014J,56713.9,14.99,U
SN2014J,56713.9,11.47,V
SN2014J,56713.90,12.509,g
SN2014J,56713.90,10.821,i
SN2014J,56713.90,10.958,r
SN2014J,56713.90,10.075,z
SN2014J,56714.26,14.019,B
SN2014J,56714.26,11.054,CLEAR
SN2014J,56714.26,10.367,I
SN2014J,56714.26,11.006,R
SN2014J,56714.26,11.588,V
SN2014J,56714.68,13.84,B
SN2014J,56714.68,10.11,I
SN2014J,56714.68,10.85,R
SN2014J,56714.68,11.54,V
SN2014J,56714.84,12.518,g
SN2014J,56714.84,10.749,i
SN2014J,56714.84,10.990,r
SN2014J,56714.84,10.104,z
SN2014J,56714.92,13.79,B
SN2014J,56714.92,10.13,I
SN2014J,56714.92,10.81,R
SN2014J,56714.92,15.12,U
SN2014J,56714.92,11.53,V
SN2014J,56715.77,12.572,g
SN2014J,56715.77,10.734,i
SN2014J,56715.77,10.987,r
SN2014J,56715.77,10.091,z
SN2014J,56715.81,14.04,B
SN2014J,56715.81,10.14,I
SN2014J,56715.81,10.9,R
SN2014J,56715.81,15.49,U
SN2014J,56715.81,11.63,V
SN2014J,56715.91,13.9,B
SN2014J,56715.91,10.12,I
SN2014J,56715.91,10.85,R
SN2014J,56715.91,15.26,U
SN2014J,56715.91,11.58,V
SN2014J,56716.73,14.13,B
SN2014J,56716.73,10.16,I
SN2014J,56716.73,10.94,R
SN2014J,56716.73,15.48,U
SN2014J,56716.73,11.67,V
SN2014J,56717.8,14.521,B
SN2014J,56717.8,10.184,I
SN2014J,56717.8,10.995,R
SN2014J,56717.8,11.726,V
SN2014J,56717.85,12.697,g
SN2014J,56717.85,10.815,i
SN2014J,56717.85,11.069,r
SN2014J,56717.85,10.124,z
SN2014J,56717.92,14.08,B
SN2014J,56717.92,10.08,I
SN2014J,56717.92,10.86,R
SN2014J,56717.92,15.34,U
SN2014J,56717.92,11.65,V
SN2014J,56718,10.59,I1
SN2014J,56718,11.27,I2
SN2014J,56718.864,11.064,R
SN2014J,56718.865,14.073,B
SN2014J,56718.865,10.16,I
SN2014J,56718.866,11.848,V
SN2014J,56719.36,14.411,B
SN2014J,56719.36,11.071,CLEAR
SN2014J,56719.36,10.304,I
SN2014J,56719.36,11.092,R
SN2014J,56719.36,11.850,V
SN2014J,56719.68,14.11,B
SN2014J,56719.68,10.18,I
SN2014J,56719.68,10.94,R
SN2014J,56719.68,15.42,U
SN2014J,56719.68,11.81,V
SN2014J,56719.91,12.879,g
SN2014J,56719.91,10.878,i
SN2014J,56719.91,11.134,r
SN2014J,56719.91,10.116,z
SN2014J,56720.77,11.954,V
SN2014J,56720.771,10.21,I
SN2014J,56720.771,11.158,R
SN2014J,56720.773,14.181,B
SN2014J,56721.27,14.453,B
SN2014J,56721.27,11.095,CLEAR
SN2014J,56721.27,10.384,I
SN2014J,56721.27,11.207,R
SN2014J,56721.27,11.981,V
SN2014J,56722.749,14.296,B
SN2014J,56722.75,12.064,V
SN2014J,56722.751,10.298,I
SN2014J,56722.751,11.269,R
SN2014J,56723.25,14.626,B
SN2014J,56723.25,11.215,CLEAR
SN2014J,56723.25,10.498,I
SN2014J,56723.25,11.345,R
SN2014J,56723.25,12.150,V
SN2014J,56723.3938,16.259,U
SN2014J,56723.3938,16.263,U
SN2014J,56723.3958,14.504,B
SN2014J,56723.4014,12.109,V
SN2014J,56723.748,14.335,B
SN2014J,56723.748,12.122,V
SN2014J,56723.749,10.369,I
SN2014J,56723.749,11.336,R
SN2014J,56724.25,14.703,B
SN2014J,56724.25,11.293,CLEAR
SN2014J,56724.25,10.640,I
SN2014J,56724.25,11.426,R
SN2014J,56724.25,12.148,V
SN2014J,56724.749,14.361,B
SN2014J,56724.75,11.369,R
SN2014J,56724.75,12.146,V
SN2014J,56724.751,10.443,I
SN2014J,56724.9,14.822,B
SN2014J,56724.9,10.425,I
SN2014J,56724.9,11.326,R
SN2014J,56724.9,12.179,V
SN2014J,56724.97,13.230,g
SN2014J,56724.97,11.133,i
SN2014J,56724.97,11.489,r
SN2014J,56724.97,10.336,z
SN2014J,56725.25,14.758,B
SN2014J,56725.25,11.411,CLEAR
SN2014J,56725.25,10.693,I
SN2014J,56725.25,11.514,R
SN2014J,56725.25,12.176,V
SN2014J,56725.798,11.374,R
SN2014J,56725.798,12.189,V
SN2014J,56725.805,10.518,I
SN2014J,56725.86,13.225,g
SN2014J,56725.86,11.182,i
SN2014J,56725.86,11.581,r
SN2014J,56725.86,10.443,z
SN2014J,56726.0,14.944,B
SN2014J,56726.0,10.480,I
SN2014J,56726.0,11.371,R
SN2014J,56726.0,12.152,V
SN2014J,56726.751,12.227,V
SN2014J,56726.752,14.341,B
SN2014J,56726.752,10.586,I
SN2014J,56726.752,11.456,R
SN2014J,56727.0,15.009,B
SN2014J,56727.0,10.545,I
SN2014J,56727.0,11.457,R
SN2014J,56727.0,12.250,V
SN2014J,56727.25,14.716,B
SN2014J,56727.25,11.467,CLEAR
SN2014J,56727.25,10.737,I
SN2014J,56727.25,11.506,R
SN2014J,56727.25,12.276,V
SN2014J,56727.5881,16.539,U
SN2014J,56727.5881,16.544,U
SN2014J,56727.5901,14.802,B
SN2014J,56727.5936,12.323,V
SN2014J,56727.722,14.425,B
SN2014J,56727.723,12.296,V
SN2014J,56727.724,10.651,I
SN2014J,56727.724,11.562,R
SN2014J,56727.93,13.375,g
SN2014J,56727.93,11.336,i
SN2014J,56727.93,11.650,r
SN2014J,56727.93,10.509,z
SN2014J,56728.0,14.969,B
SN2014J,56728.0,10.632,I
SN2014J,56728.0,11.537,R
SN2014J,56728.0,12.343,V
SN2014J,56728.22,14.814,B
SN2014J,56728.22,11.543,CLEAR
SN2014J,56728.22,10.837,I
SN2014J,56728.22,11.619,R
SN2014J,56728.22,12.272,V
SN2014J,56728.771,14.527,B
SN2014J,56728.771,12.364,V
SN2014J,56728.772,10.72,I
SN2014J,56728.772,11.614,R
SN2014J,56728.93,13.467,g
SN2014J,56728.93,11.424,i
SN2014J,56728.93,11.747,r
SN2014J,56728.93,10.584,z
SN2014J,56729.0,15.060,B
SN2014J,56729.0,10.687,I
SN2014J,56729.0,11.550,R
SN2014J,56729.0,12.367,V
SN2014J,56729.27,14.866,B
SN2014J,56729.27,11.599,CLEAR
SN2014J,56729.27,10.939,I
SN2014J,56729.27,11.724,R
SN2014J,56729.27,12.469,V
SN2014J,56729.736,14.549,B
SN2014J,56729.736,12.393,V
SN2014J,56729.737,10.78,I
SN2014J,56729.737,11.662,R
SN2014J,56729.95,13.473,g
SN2014J,56729.95,11.489,i
SN2014J,56729.95,11.765,r
SN2014J,56729.95,10.620,z
SN2014J,56730.24,14.853,B
SN2014J,56730.24,11.739,CLEAR
SN2014J,56730.24,11.008,I
SN2014J,56730.24,11.586,R
SN2014J,56730.24,12.564,V
SN2014J,56730.772,14.596,B
SN2014J,56730.773,12.457,V
SN2014J,56730.774,10.851,I
SN2014J,56730.774,11.739,R
SN2014J,56730.80,13.400,g
SN2014J,56730.80,11.471,i
SN2014J,56730.80,11.807,r
SN2014J,56730.80,10.752,z
SN2014J,56730.9,15.003,B
SN2014J,56730.9,10.643,I
SN2014J,56730.9,11.650,R
SN2014J,56730.9,12.438,V
SN2014J,56731.0566,16.630,U
SN2014J,56731.0566,16.635,U
SN2014J,56731.0585,14.864,B
SN2014J,56731.0626,12.439,V
SN2014J,56731.27,14.903,B
SN2014J,56731.27,11.825,CLEAR
SN2014J,56731.27,11.017,I
SN2014J,56731.27,11.755,R
SN2014J,56731.27,12.492,V
SN2014J,56731.4032,16.662,U
SN2014J,56731.4032,16.667,U
SN2014J,56731.4052,14.894,B
SN2014J,56731.4071,12.474,V
SN2014J,56731.5839,16.584,U
SN2014J,56731.5839,16.589,U
SN2014J,56731.5859,14.897,B
SN2014J,56731.5888,12.468,V
SN2014J,56732.785,14.603,B
SN2014J,56732.785,12.49,V
SN2014J,56732.786,10.925,I
SN2014J,56732.786,11.779,R
SN2014J,56733.29,15.007,B
SN2014J,56733.29,11.906,CLEAR
SN2014J,56733.29,11.131,I
SN2014J,56733.29,11.912,R
SN2014J,56733.29,12.673,V
SN2014J,56733.93,13.552,g
SN2014J,56733.93,11.614,i
SN2014J,56733.93,11.961,r
SN2014J,56733.93,10.938,z
SN2014J,56734.29,11.864,CLEAR
SN2014J,56734.75,13.457,g
SN2014J,56734.75,11.565,i
SN2014J,56734.75,11.899,r
SN2014J,56734.75,11.144,z
SN2014J,56734.779,14.68,B
SN2014J,56734.78,12.58,V
SN2014J,56734.781,11.072,I
SN2014J,56734.781,11.874,R
SN2014J,56735.2484,16.668,U
SN2014J,56735.2484,16.673,U
SN2014J,56735.2504,14.897,B
SN2014J,56735.2578,12.582,V
SN2014J,56735.28,14.965,B
SN2014J,56735.28,11.951,CLEAR
SN2014J,56735.28,11.288,I
SN2014J,56735.28,11.951,R
SN2014J,56735.28,12.639,V
SN2014J,56736.26,11.958,CLEAR
SN2014J,56736.749,14.722,B
SN2014J,56736.75,11.984,R
SN2014J,56736.75,12.671,V
SN2014J,56736.751,11.174,I
SN2014J,56736.9,15.042,B
SN2014J,56736.9,11.148,I
SN2014J,56736.9,11.904,R
SN2014J,56736.9,12.659,V
SN2014J,56737.25,14.988,B
SN2014J,56737.25,11.969,CLEAR
SN2014J,56737.25,11.322,I
SN2014J,56737.25,11.948,R
SN2014J,56737.25,12.674,V
SN2014J,56737.85,13.627,g
SN2014J,56737.85,11.760,i
SN2014J,56737.85,12.047,r
SN2014J,56737.85,11.074,z
SN2014J,56738.786,14.727,B
SN2014J,56738.787,12.03,R
SN2014J,56738.787,12.706,V
SN2014J,56738.788,11.277,I
SN2014J,56739.0,15.124,B
SN2014J,56739.0,11.034,I
SN2014J,56739.0,11.958,R
SN2014J,56739.0,12.714,V
SN2014J,56739.29,15.017,B
SN2014J,56739.29,12.057,CLEAR
SN2014J,56739.29,11.421,I
SN2014J,56739.29,12.086,R
SN2014J,56739.29,12.734,V
SN2014J,56739.6554,16.638,U
SN2014J,56739.6554,16.643,U
SN2014J,56739.6573,14.982,B
SN2014J,56739.6651,12.712,V
SN2014J,56739.76,11.273,I
SN2014J,56739.76,12.04,R
SN2014J,56739.76,12.688,V
SN2014J,56739.761,14.716,B
SN2014J,56740.25,12.105,CLEAR
SN2014J,56740.743,14.768,B
SN2014J,56740.744,12.103,R
SN2014J,56740.744,12.752,V
SN2014J,56740.745,11.369,I
SN2014J,56741.24,15.044,B
SN2014J,56741.24,12.146,CLEAR
SN2014J,56741.24,11.502,I
SN2014J,56741.24,12.147,R
SN2014J,56741.24,12.784,V
SN2014J,56741.9,15.169,B
SN2014J,56741.9,11.238,I
SN2014J,56741.9,12.035,R
SN2014J,56741.9,12.792,V
SN2014J,56742.8,15.156,B
SN2014J,56742.8,11.371,I
SN2014J,56742.8,12.065,R
SN2014J,56742.8,12.809,V
SN2014J,56743.7220,16.911,U
SN2014J,56743.722,16.916,U
SN2014J,56743.724,15.034,B
SN2014J,56743.7272,12.83,V
SN2014J,56743.816,14.779,B
SN2014J,56743.817,12.82,V
SN2014J,56743.818,11.484,I
SN2014J,56743.818,12.178,R
SN2014J,56744.32,15.058,B
SN2014J,56744.32,12.303,CLEAR
SN2014J,56744.32,11.769,I
SN2014J,56744.32,12.244,R
SN2014J,56744.32,12.919,V
SN2014J,56744.8,15.142,B
SN2014J,56744.8,11.370,I
SN2014J,56744.8,11.920,R
SN2014J,56744.8,12.855,V
SN2014J,56745.79,13.815,g
SN2014J,56745.79,12.063,i
SN2014J,56745.79,12.297,r
SN2014J,56745.79,11.482,z
SN2014J,56746.0,15.198,B
SN2014J,56746.0,11.411,I
SN2014J,56746.0,12.092,R
SN2014J,56746.0,12.916,V
SN2014J,56746.9,15.200,B
SN2014J,56746.9,11.480,I
SN2014J,56746.9,12.060,R
SN2014J,56746.9,12.938,V
SN2014J,56746.92,13.748,g
SN2014J,56746.92,12.112,i
SN2014J,56746.92,12.300,r
SN2014J,56746.92,11.655,z
SN2014J,56749.0464,16.809,U
SN2014J,56749.0464,16.814,U
SN2014J,56749.0476,15.212,B
SN2014J,56749.0511,12.927,V
SN2014J,56749.4783,17.959,UVW1
SN2014J,56749.4783,18.036,UVW1
SN2014J,56749.4827,18.671,UVW2
SN2014J,56749.4827,18.773,UVW2
SN2014J,56749.9128,16.770,U
SN2014J,56749.9128,16.775,U
SN2014J,56749.914,15.077,B
SN2014J,56749.9176,12.984,V
SN2014J,56749.9231,20.102,UVM2
SN2014J,56749.9231,20.17,UVM2
SN2014J,56751.8,15.223,B
SN2014J,56751.8,11.711,I
SN2014J,56751.8,12.318,R
SN2014J,56751.8,13.045,V
SN2014J,56752.775,14.976,B
SN2014J,56752.776,13.115,V
SN2014J,56752.777,11.921,I
SN2014J,56752.777,12.505,R
SN2014J,56753.28,15.182,B
SN2014J,56753.28,12.609,CLEAR
SN2014J,56753.28,12.058,I
SN2014J,56753.28,12.534,R
SN2014J,56753.28,13.135,V
SN2014J,56753.7113,16.934,U
SN2014J,56753.7113,16.939,U
SN2014J,56753.7126,15.093,B
SN2014J,56753.7162,13.036,V
SN2014J,56753.7425,17.828,UVW1
SN2014J,56753.7425,17.903,UVW1
SN2014J,56753.7469,18.870,UVW2
SN2014J,56753.7469,18.975,UVW2
SN2014J,56753.7533,20.539,UVM2
SN2014J,56753.7533,20.609,UVM2
SN2014J,56753.7761,17.065,U
SN2014J,56753.7761,17.07,U
SN2014J,56753.7774,15.002,B
SN2014J,56753.781,13.074,V
SN2014J,56754.758,14.942,B
SN2014J,56754.758,13.14,V
SN2014J,56754.759,11.99,I
SN2014J,56754.759,12.542,R
SN2014J,56754.8,15.248,B
SN2014J,56754.8,11.790,I
SN2014J,56754.8,12.420,R
SN2014J,56754.8,13.124,V
SN2014J,56754.82,13.980,g
SN2014J,56754.82,12.293,i
SN2014J,56754.82,12.558,r
SN2014J,56754.82,11.866,z
SN2014J,56755.26,15.225,B
SN2014J,56755.26,12.684,CLEAR
SN2014J,56755.26,12.160,I
SN2014J,56755.26,12.602,R
SN2014J,56755.26,13.194,V
SN2014J,56756.23,12.828,CLEAR
SN2014J,56756.754,14.973,B
SN2014J,56756.754,13.184,V
SN2014J,56756.755,12.068,I
SN2014J,56756.755,12.608,R
SN2014J,56757.0417,16.866,U
SN2014J,56757.0417,16.872,U
SN2014J,56757.043,15.132,B
SN2014J,56757.0466,13.232,V
SN2014J,56757.25,15.268,B
SN2014J,56757.25,12.767,CLEAR
SN2014J,56757.25,12.278,I
SN2014J,56757.25,12.722,R
SN2014J,56757.25,13.266,V
SN2014J,56757.4404,18.260,UVW1
SN2014J,56757.4404,18.346,UVW1
SN2014J,56757.4412,16.769,U
SN2014J,56757.4412,16.775,U
SN2014J,56757.4424,15.104,B
SN2014J,56757.4449,18.891,UVW2
SN2014J,56757.4449,18.998,UVW2
SN2014J,56757.4461,13.175,V
SN2014J,56757.4483,19.952,UVM2
SN2014J,56757.4483,20.02,UVM2
SN2014J,56757.5134,16.919,U
SN2014J,56757.5134,16.925,U
SN2014J,56757.5146,15.014,B
SN2014J,56757.8417,17.037,U
SN2014J,56757.8417,17.042,U
SN2014J,56757.843,15.14,B
SN2014J,56757.8466,13.159,V
SN2014J,56758.20,,
SN2014J,56758.25,12.811,CLEAR
SN2014J,56758.768,13.252,V
SN2014J,56758.769,15.049,B
SN2014J,56758.769,12.679,R
SN2014J,56758.771,12.164,I
SN2014J,56759.27,12.804,CLEAR
SN2014J,56760.29,12.873,CLEAR
SN2014J,56760.79,15.044,B
SN2014J,56760.791,12.737,R
SN2014J,56760.791,13.308,V
SN2014J,56760.792,12.224,I
SN2014J,56761.29,15.277,B
SN2014J,56761.29,12.870,CLEAR
SN2014J,56761.29,12.423,I
SN2014J,56761.29,12.801,R
SN2014J,56761.29,13.370,V
SN2014J,56762.778,15.06,B
SN2014J,56762.779,13.356,V
SN2014J,56762.78,12.333,I
SN2014J,56762.78,12.807,R
SN2014J,56763.28,15.272,B
SN2014J,56763.28,12.979,CLEAR
SN2014J,56763.28,12.469,I
SN2014J,56763.28,12.884,R
SN2014J,56763.28,13.429,V
SN2014J,56764.754,15.074,B
SN2014J,56764.755,13.377,V
SN2014J,56764.756,12.33,I
SN2014J,56764.756,12.819,R
SN2014J,56765.26,15.376,B
SN2014J,56765.26,13.031,CLEAR
SN2014J,56765.26,12.564,I
SN2014J,56765.26,12.932,R
SN2014J,56765.26,13.493,V
SN2014J,56766.762,15.055,B
SN2014J,56766.762,13.373,V
SN2014J,56766.763,12.315,I
SN2014J,56766.763,12.824,R
SN2014J,56767.26,15.380,B
SN2014J,56767.26,13.100,CLEAR
SN2014J,56767.26,12.695,I
SN2014J,56767.26,13.086,R
SN2014J,56767.26,13.538,V
SN2014J,56768.80,14.227,g
SN2014J,56768.80,12.682,i
SN2014J,56768.80,12.910,r
SN2014J,56768.80,12.493,z
SN2014J,56769.88,14.236,g
SN2014J,56769.88,12.715,i
SN2014J,56769.88,12.965,r
SN2014J,56769.88,12.390,z
SN2014J,56771.20,13.207,CLEAR
SN2014J,56773.86,14.314,g
SN2014J,56773.86,12.852,i
SN2014J,56773.86,13.079,r
SN2014J,56773.86,12.551,z
SN2014J,56774.8,15.215,B
SN2014J,56774.8,12.480,I
SN2014J,56774.8,12.945,R
SN2014J,56774.8,13.602,V
SN2014J,56775.88,14.255,g
SN2014J,56775.88,12.896,i
SN2014J,56775.88,13.095,r
SN2014J,56775.88,12.976,z
SN2014J,56776.19,13.365,CLEAR
SN2014J,56777.9,15.407,B
SN2014J,56777.9,12.608,I
SN2014J,56777.9,13.062,R
SN2014J,56777.9,13.682,V
SN2014J,56778.22,13.467,CLEAR
SN2014J,56780.21,13.590,CLEAR
SN2014J,56782.84,14.382,g
SN2014J,56782.84,13.037,i
SN2014J,56782.84,13.294,r
SN2014J,56782.84,12.750,z
SN2014J,56783.84,14.464,g
SN2014J,56783.84,13.060,i
SN2014J,56783.84,13.346,r
SN2014J,56783.84,12.849,z
SN2014J,56784.18,13.622,CLEAR
SN2014J,56785.8,15.405,B
SN2014J,56785.8,12.731,I
SN2014J,56785.8,13.199,R
SN2014J,56785.8,13.829,V
SN2014J,56785.81,14.512,g
SN2014J,56785.81,13.098,i
SN2014J,56785.81,13.361,r
SN2014J,56785.81,12.828,z
SN2014J,56787.86,14.547,g
SN2014J,56787.86,13.114,i
SN2014J,56787.86,13.384,r
SN2014J,56787.86,12.887,z
SN2014J,56788.20,13.730,CLEAR
SN2014J,56796.91,14.654,g
SN2014J,56796.91,13.388,i
SN2014J,56796.91,13.628,r
SN2014J,56796.91,13.056,z
SN2014J,56797.88,14.672,g
SN2014J,56797.88,13.312,i
SN2014J,56797.88,13.604,r
SN2014J,56797.88,13.033,z
SN2014J,56798.84,14.670,g
SN2014J,56798.84,13.245,i
SN2014J,56798.84,13.603,r
SN2014J,56798.84,12.918,z
SN2014J,56798.9,15.571,B
SN2014J,56798.9,13.078,I
SN2014J,56798.9,13.545,R
SN2014J,56798.9,14.108,V
SN2014J,56799.89,14.686,g
SN2014J,56799.89,13.305,i
SN2014J,56799.89,13.633,r
SN2014J,56799.89,13.097,z
SN2014J,56803.20,14.153,CLEAR
SN2014J,56805.87,14.834,g
SN2014J,56805.87,13.362,i
SN2014J,56805.87,13.747,r
SN2014J,56805.87,13.156,z
SN2014J,56807,12.03,I1
SN2014J,56807,13.19,I2
SN2014J,56811.86,14.898,g
SN2014J,56811.86,13.530,i
SN2014J,56811.86,13.893,r
SN2014J,56811.86,13.187,z
SN2014J,56816,12.19,I1
SN2014J,56816,13.34,I2
SN2014J,56820.00,,
SN2014J,56831,12.56,I1
SN2014J,56831,13.60,I2
SN2014J,56846,12.77,I1
SN2014J,56846,13.92,I2
SN2014J,56954.55,16.642,CLEAR
SN2014J,56964.57,16.967,CLEAR
SN2014J,56984.58,16.956,CLEAR
SN2014J,56986.57,17.242,CLEAR
SN2014J,56989.56,17.122,CLEAR
SN2014J,57013.59,17.579,CLEAR
SN2014J,57026.47,17.548,CLEAR
SN2014J,57028.38,17.637,CLEAR
SN2014J,57029.41,17.485,CLEAR
SN2014J,57036.44,17.642,CLEAR
SN2014J,57048.39,17.787,CLEAR
SN2014J,57051.36,17.774,CLEAR
SN2014J,57057.32,17.615,CLEAR
SN2014J,57058.37,17.646,CLEAR
SN2014J,57064.36,17.939,CLEAR
SN2014J,57066.33,17.943,CLEAR
SN2014J,57070.39,17.967,CLEAR
SN2014J,57072.36,17.649,CLEAR
SN2014J,57074.30,17.636,CLEAR
SN2014J,57078.32,18.230,CLEAR
SN2014J,57083.22,17.985,CLEAR
SN2014J,57086.30,18.534,CLEAR
SN2014J,57088.37,18.098,CLEAR
SN2014J,57090.36,17.899,CLEAR
SN2014J,57094.31,18.280,CLEAR
SN2014J,57100.30,17.931,CLEAR
SN2014J,57102.27,18.287,CLEAR
SN2014J,57107.29,18.448,CLEAR
SN2014J,57109.24,18.721,CLEAR
SN2014J,57116.31,18.677,CLEAR
SN2014J,57122.21,18.214,CLEAR
SN2014J,57124.28,18.411,CLEAR
SN2014J,57131.20,18.538,CLEAR
